PUBCHEM_CID,AID,PUBCHEM_SID,PUBCHEM_ACTIVITY_SCORE,PubChem Standard Value,MolecularWeight,Standard Value,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50
167318715,1920053,486503494.0,,0.0524,442.5,,0.0524,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,52.4,,,,,,,,,,,,,,,,,
167318716,1920052,486503939.0,,0.0224,491.5,,0.0224,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.4,,,,,,,,,,,,,,,,,
167318716,1920053,486503939.0,,0.0886,491.5,,0.0886,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,88.6,,,,,,,,,,,,,,,,,
167318718,1920052,486503837.0,,0.0579,483.5,,0.0579,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,57.9,,,,,,,,,,,,,,,,,
167318718,1920053,486503837.0,,0.129,483.5,,0.129,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
167318719,1920052,486503756.0,,0.0429,500.5,,0.0429,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.9,,,,,,,,,,,,,,,,,
167318719,1920053,486503756.0,,0.11800000000000001,500.5,,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,
167318720,1920052,486503727.0,,0.0198,482.5,,0.0198,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,
167318720,1920053,486503727.0,,0.0082,482.5,,0.0082,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,
167318721,1920052,486503805.0,,0.0132,507.9,,0.0132,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,
167318721,1920053,486503805.0,,0.0128,507.9,,0.0128,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,
167318722,1920052,486503801.0,,0.0204,501.9,,0.0204,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,
167318722,1920053,486503801.0,,0.0557,501.9,,0.0557,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,55.7,,,,,,,,,,,,,,,,,
167318724,1920052,486503783.0,,0.0522,509.4,,0.0522,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,52.2,,,,,,,,,,,,,,,,,
167318724,1920053,486503783.0,,0.111,509.4,,0.111,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,
167318725,1920052,486503931.0,,0.0241,494.5,,0.0241,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,,
167318725,1920053,486503931.0,,0.0613,494.5,,0.0613,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,61.3,,,,,,,,,,,,,,,,,
167318726,1920052,486503788.0,,0.0129,489.9,,0.0129,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.9,,,,,,,,,,,,,,,,,
167318726,1920053,486503788.0,,0.0657,489.9,,0.0657,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,65.7,,,,,,,,,,,,,,,,,
167318728,1920052,486503663.0,,0.0212,496.6,,0.0212,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,
167318728,1920053,486503663.0,,0.031,496.6,,0.031,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,
167318729,1920052,486503769.0,,0.0391,504.5,,0.0391,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.1,,,,,,,,,,,,,,,,,
167318729,1920053,486503769.0,,0.24100000000000002,504.5,,0.24100000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,,
167318730,1920052,486503949.0,,0.0217,544.0,,0.0217,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,
167318730,1920053,486503949.0,,0.0772,544.0,,0.0772,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77.2,,,,,,,,,,,,,,,,,
167318731,1920052,486503889.0,,0.016,475.9,,0.016,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
167318731,1920053,486503889.0,,0.0194,475.9,,0.0194,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,
167318733,1920053,486503672.0,,0.0311,522.5,,0.0311,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,
167318734,1920052,486503751.0,,0.0238,495.6,,0.0238,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23.8,,,,,,,,,,,,,,,,,
167318734,1920053,486503751.0,,0.0842,495.6,,0.0842,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,84.2,,,,,,,,,,,,,,,,,
167318735,1920052,486503726.0,,0.0491,494.5,,0.0491,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,49.1,,,,,,,,,,,,,,,,,
167318735,1920053,486503726.0,,0.0717,494.5,,0.0717,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,71.7,,,,,,,,,,,,,,,,,
167318736,1920052,486503724.0,,0.0532,507.5,,0.0532,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,53.2,,,,,,,,,,,,,,,,,
167318739,1920052,486503710.0,,0.0413,512.6,,0.0413,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,
167318739,1920053,486503710.0,,0.0777,512.6,,0.0777,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77.7,,,,,,,,,,,,,,,,,
167318740,1920052,486503629.0,,0.0335,494.5,,0.0335,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,
167318740,1920053,486503629.0,,0.0568,494.5,,0.0568,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,56.8,,,,,,,,,,,,,,,,,
167318742,1920052,486503905.0,,0.0487,500.9,,0.0487,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,48.7,,,,,,,,,,,,,,,,,
167318742,1920053,486503905.0,,0.17600000000000002,500.9,,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
167318743,1920052,486503674.0,,0.0319,498.5,,0.0319,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.9,,,,,,,,,,,,,,,,,
167318743,1920053,486503674.0,,0.10800000000000001,498.5,,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,
167318744,1920052,486503715.0,,0.0504,518.5,,0.0504,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.4,,,,,,,,,,,,,,,,,
167318744,1920053,486503715.0,,0.142,518.5,,0.142,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,
167318745,1920052,486503748.0,,0.022000000000000002,481.6,,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,
167318745,1920053,486503748.0,,0.0429,481.6,,0.0429,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.9,,,,,,,,,,,,,,,,,
167318746,1920052,486503593.0,,0.0324,467.5,,0.0324,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.4,,,,,,,,,,,,,,,,,
167318746,1920053,486503593.0,,0.121,467.5,,0.121,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,
167318749,1920052,486503594.0,,0.0152,518.0,,0.0152,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,
167318749,1920053,486503594.0,,0.0227,518.0,,0.0227,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,22.7,,,,,,,,,,,,,,,,,
167318750,1920052,486503592.0,,0.0206,483.5,,0.0206,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,
167318750,1920053,486503592.0,,0.019,483.5,,0.019,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
167318751,1920052,486503892.0,,0.025,469.5,,0.025,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,
167318751,1920053,486503892.0,,0.0431,469.5,,0.0431,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,43.1,,,,,,,,,,,,,,,,,
167318752,1920052,486503810.0,,0.11199999999999999,483.5,,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,
167318752,1920053,486503810.0,,0.12,483.5,,0.12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,
167318754,1920052,486503926.0,,0.0205,496.6,,0.0205,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,
167318754,1920053,486503926.0,,0.0319,496.6,,0.0319,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.9,,,,,,,,,,,,,,,,,
167318755,1920052,486503797.0,,0.0343,503.9,,0.0343,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.3,,,,,,,,,,,,,,,,,
167318755,1920053,486503797.0,,0.0726,503.9,,0.0726,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,72.6,,,,,,,,,,,,,,,,,
167318756,1920052,486503906.0,,0.106,515.0,,0.106,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,
167318756,1920053,486503906.0,,0.0672,515.0,,0.0672,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,67.2,,,,,,,,,,,,,,,,,
167318757,1920052,486503784.0,,0.0181,481.4,,0.0181,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,
167318757,1920053,486503784.0,,0.10099999999999999,481.4,,0.10099999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,
167318758,1920052,486503902.0,,0.0408,516.6,,0.0408,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,40.8,,,,,,,,,,,,,,,,,
167318758,1920053,486503902.0,,0.146,516.6,,0.146,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
167318760,1920052,486503824.0,,0.0938,524.6,,0.0938,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,93.8,,,,,,,,,,,,,,,,,
167318760,1920053,486503824.0,,0.0889,524.6,,0.0889,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,88.9,,,,,,,,,,,,,,,,,
167318761,1920052,486503563.0,,0.0128,486.5,,0.0128,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,
167318761,1920053,486503563.0,,0.0206,486.5,,0.0206,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,
167318763,1920052,486503891.0,,0.0162,487.9,,0.0162,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,
167318763,1920053,486503891.0,,0.0162,487.9,,0.0162,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,
167318764,1920052,486503807.0,,0.0168,489.9,,0.0168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,
167318764,1920053,486503807.0,,0.0412,489.9,,0.0412,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.2,,,,,,,,,,,,,,,,,
167318765,1920052,486503845.0,,0.0257,425.4,,0.0257,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,
167318765,1920053,486503845.0,,0.0821,425.4,,0.0821,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,82.1,,,,,,,,,,,,,,,,,
167318766,1920052,486503916.0,,0.0427,515.0,,0.0427,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.7,,,,,,,,,,,,,,,,,
167318766,1920053,486503916.0,,0.0638,515.0,,0.0638,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,63.8,,,,,,,,,,,,,,,,,
167318767,1920052,486503528.0,,0.205,502.5,,0.205,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,
167318767,1920053,486503528.0,,0.40299999999999997,502.5,,0.40299999999999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,
167318768,1920052,486503579.0,,0.0168,518.5,,0.0168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,
167318768,1920053,486503579.0,,0.0166,518.5,,0.0166,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,
167318770,1920052,486503747.0,,0.016,481.6,,0.016,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
167318770,1920053,486503747.0,,0.0428,481.6,,0.0428,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,42.8,,,,,,,,,,,,,,,,,
167318772,1920052,486503922.0,,0.0251,498.5,,0.0251,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.1,,,,,,,,,,,,,,,,,
167318772,1920053,486503922.0,,0.0839,498.5,,0.0839,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,83.9,,,,,,,,,,,,,,,,,
167318773,1920052,486503562.0,,0.040999999999999995,528.5,,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
167318773,1920053,486503562.0,,0.0931,528.5,,0.0931,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,93.1,,,,,,,,,,,,,,,,,
167318775,1920052,486503673.0,,0.0203,511.6,,0.0203,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,
167318775,1920053,486503673.0,,0.0654,511.6,,0.0654,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,65.4,,,,,,,,,,,,,,,,,
167318776,1920052,486503639.0,,0.0085,468.5,,0.0085,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,
167318776,1920053,486503639.0,,0.0112,468.5,,0.0112,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
167318777,1920052,486503932.0,,0.0264,524.6,,0.0264,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,
167318777,1920053,486503932.0,,0.0345,524.6,,0.0345,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.5,,,,,,,,,,,,,,,,,
167318778,1920052,486503823.0,,0.0361,516.0,,0.0361,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,
167318778,1920053,486503823.0,,0.0928,516.0,,0.0928,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,92.8,,,,,,,,,,,,,,,,,
167318779,1920052,486503617.0,,0.0193,500.9,,0.0193,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,
167318779,1920053,486503617.0,,0.0196,500.9,,0.0196,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,
167318780,1920052,486503700.0,,0.0258,494.5,,0.0258,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25.8,,,,,,,,,,,,,,,,,
167318780,1920053,486503700.0,,0.0292,494.5,,0.0292,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,
167318781,1920052,486503697.0,,0.0474,496.6,,0.0474,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,47.4,,,,,,,,,,,,,,,,,
167318781,1920053,486503697.0,,0.0669,496.6,,0.0669,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,66.9,,,,,,,,,,,,,,,,,
167318786,1920052,486503659.0,,0.0127,470.5,,0.0127,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,
167318786,1920053,486503659.0,,0.0322,470.5,,0.0322,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.2,,,,,,,,,,,,,,,,,
167318787,1920052,486503792.0,,0.0275,507.9,,0.0275,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,
167318787,1920053,486503792.0,,0.0453,507.9,,0.0453,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,45.3,,,,,,,,,,,,,,,,,
167318788,1920052,486503915.0,,0.0261,503.0,,0.0261,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,
167318788,1920053,486503915.0,,0.055,503.0,,0.055,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,
167318789,1920052,486503853.0,,0.07,484.9,,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,
167318789,1920053,486503853.0,,0.132,484.9,,0.132,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
167318791,1920052,486503698.0,,0.115,466.5,,0.115,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,
167318791,1920053,486503698.0,,0.272,466.5,,0.272,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,
167318793,1920052,486503791.0,,0.0644,475.9,,0.0644,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,64.4,,,,,,,,,,,,,,,,,
167318793,1920053,486503791.0,,0.11900000000000001,475.9,,0.11900000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
167318794,1920052,486503720.0,,0.0463,480.5,,0.0463,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,46.3,,,,,,,,,,,,,,,,,
167318794,1920053,486503720.0,,0.0676,480.5,,0.0676,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,67.6,,,,,,,,,,,,,,,,,
167318795,1920052,486503778.0,,0.0753,473.5,,0.0753,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,75.3,,,,,,,,,,,,,,,,,
167318795,1920053,486503778.0,,0.0763,473.5,,0.0763,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,76.3,,,,,,,,,,,,,,,,,
167318796,1920052,486503899.0,,0.0084,501.9,,0.0084,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,
167318796,1920053,486503899.0,,0.0102,501.9,,0.0102,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
167318797,1920052,486503573.0,,0.0288,500.6,,0.0288,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,,
167318797,1920053,486503573.0,,0.0318,500.6,,0.0318,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,
167318798,1920052,486503933.0,,0.0391,496.6,,0.0391,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,39.1,,,,,,,,,,,,,,,,,
167318798,1920053,486503933.0,,0.13,496.6,,0.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
167318799,1920052,486503897.0,,0.0288,508.6,,0.0288,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,,
167318799,1920053,486503897.0,,0.0711,508.6,,0.0711,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,
167318800,1920052,486503616.0,,0.0595,503.0,,0.0595,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,
167318800,1920053,486503616.0,,0.0782,503.0,,0.0782,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,78.2,,,,,,,,,,,,,,,,,
167318801,1920052,486503870.0,,0.0157,491.9,,0.0157,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,
167318801,1920053,486503870.0,,0.0303,491.9,,0.0303,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,
167318802,1920052,486503848.0,,0.0345,467.5,,0.0345,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34.5,,,,,,,,,,,,,,,,,
167318802,1920053,486503848.0,,0.0689,467.5,,0.0689,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,68.9,,,,,,,,,,,,,,,,,
167318803,1920052,486503890.0,,0.0681,521.6,,0.0681,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,68.1,,,,,,,,,,,,,,,,,
167318803,1920053,486503890.0,,0.495,521.6,,0.495,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,
167318804,1920052,486503582.0,,0.0335,384.4,,0.0335,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,
167318804,1920053,486503582.0,,0.0328,384.4,,0.0328,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,32.8,,,,,,,,,,,,,,,,,
167318805,1920052,486503876.0,,0.0263,483.5,,0.0263,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,
167318805,1920053,486503876.0,,0.0562,483.5,,0.0562,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,56.2,,,,,,,,,,,,,,,,,
167318806,1920052,486503790.0,,0.0122,511.9,,0.0122,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,
167318806,1920053,486503790.0,,0.0754,511.9,,0.0754,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,75.4,,,,,,,,,,,,,,,,,
167318807,1920052,486503761.0,,0.105,500.5,,0.105,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,
167318807,1920053,486503761.0,,0.5579999999999999,500.5,,0.5579999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,,
167318808,1920052,486503664.0,,0.0178,498.5,,0.0178,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,
167318808,1920053,486503664.0,,0.0235,498.5,,0.0235,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,
167318809,1920052,486503657.0,,0.0384,480.5,,0.0384,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,38.4,,,,,,,,,,,,,,,,,
167318809,1920053,486503657.0,,0.109,480.5,,0.109,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,
167318810,1920052,486503723.0,,0.09300000000000001,502.5,,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,
167318810,1920053,486503723.0,,0.171,502.5,,0.171,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,
167318812,1920052,486503862.0,,0.0203,496.6,,0.0203,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,
167318812,1920053,486503862.0,,0.14400000000000002,496.6,,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
167318813,1920052,486503802.0,,0.0157,501.9,,0.0157,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,
167318813,1920053,486503802.0,,0.0241,501.9,,0.0241,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,,
167318814,1920052,486503839.0,,0.0151,463.4,,0.0151,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,15.1,,,,,,,,,,,,,,,,,
167318814,1920053,486503839.0,,0.0707,463.4,,0.0707,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,70.7,,,,,,,,,,,,,,,,,
167318815,1920052,486503852.0,,0.0821,508.6,,0.0821,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,82.1,,,,,,,,,,,,,,,,,
167318815,1920053,486503852.0,,0.0594,508.6,,0.0594,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.4,,,,,,,,,,,,,,,,,
167318816,1920052,486503930.0,,0.0443,494.5,,0.0443,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,44.3,,,,,,,,,,,,,,,,,
167318816,1920053,486503930.0,,0.0476,494.5,,0.0476,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,47.6,,,,,,,,,,,,,,,,,
167318817,1920052,486503703.0,,0.0275,460.5,,0.0275,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,
167318817,1920053,486503703.0,,0.0415,460.5,,0.0415,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41.5,,,,,,,,,,,,,,,,,
167318819,1920052,486503608.0,,0.0553,482.5,,0.0553,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,55.3,,,,,,,,,,,,,,,,,
167318819,1920053,486503608.0,,0.0593,482.5,,0.0593,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,59.3,,,,,,,,,,,,,,,,,
167318820,1920052,486503722.0,,0.0929,502.5,,0.0929,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,92.9,,,,,,,,,,,,,,,,,
167318820,1920053,486503722.0,,0.242,502.5,,0.242,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,242.0,,,,,,,,,,,,,,,,,
167318821,1920052,486503822.0,,0.0193,522.5,,0.0193,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,
167318821,1920053,486503822.0,,0.0245,522.5,,0.0245,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.5,,,,,,,,,,,,,,,,,
167318825,1920052,486503924.0,,0.0187,494.5,,0.0187,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,
167318825,1920053,486503924.0,,0.0366,494.5,,0.0366,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,
167318826,1920052,486503955.0,,0.0247,515.0,,0.0247,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.7,,,,,,,,,,,,,,,,,
